id_producto,nombre,precio
3056,Tire Paraphernalia,116.99
3057,Baby Device,54
3058,Kitchen Equipment,194.99
3059,Dining Doodad,179.95
3060,Game Apparatus,137
3061,Furniture Component,196
3062,Nutrition Doodad,156
3063,Outdoors Accessory,79.95
3064,Engine Tool,27
3065,Hair Care Apparatus,126.99
3066,Cleaning Equipment,125.95
3067,Medicine Accessory,51.99
3068,Bedding Attachment,136
3069,Womens Equipment,149
3070,Sports Device,142
3071,Toy Equipment,162.99
3072,Vitamin Tool,10.99
3073,Engine Attachment,162.95
3074,Engine Equipment,103.99
3075,Party Supplies,172.99
3076,Baby Gadget,100.99
3077,Sports Apparatus,146
3078,Aquarium Doodad,60
3079,Book Machine,95.99
3080,Gardening Paraphernalia,15
3081,Computer Widget,18
3082,Truck Equipment,40.99
3083,Dog Gadget,177
3084,Outdoors Component,93.95
3085,Music Doodad,31.95
3086,Medicine Contraption,85.99
3087,Car Whatchamacallit,185
3088,Aquarium Component,176.99
3089,Medicine Component,184
3090,Medicine Device,25.99
3091,Bath Supplies,35.95
3092,Car Supplies,27
3093,Mens Supplies,195.99
3094,Toy Mechanism,155.95
3095,Beach Rig,18
3096,Biking Rig,160.99
3097,Swimming Device,33
3098,Baby Contraption,171.95
3099,Computer Mechanism,121.95
3100,Camping Widget,21.95
3101,Dining Thingamajig,193.99
3102,Womens Doodad,132.99
3103,Home Improvement Component,68.99
3104,Personal Widget,88
3105,Furniture Contraption,51
3106,Technology Instrument,23.95
3107,Outdoors Supplies,78.99
3108,Toy Gadget,81
3109,Furniture Rig,69.95
3110,Womens Gizmo,191.95
3111,Jewelry Rig,92.95
3112,Mens Attachment,104.99
3113,Storage Component,199.99
3114,Bath Thingamajig,21
3115,Home Improvement Component,177.95
3116,Car Gear,141
3117,Medicine Rig,91.99
3118,Movie Gadget,59
3119,Kitchen Mechanism,80.99
3120,Vitamin Equipment,109.95
3121,Camera Mechanism,104.95
3122,Bath Component,196
3123,Tire Widget,11.99
3124,Dining Accessory,159.99
3125,Truck Doodad,20.99
3126,Jewelry Equipment,25.99
3127,Skin Care Device,62.99
3128,Personal Device,33.95
3129,Music Equipment,60
3130,Cleaning Gadget,189.95
3131,Kitchen Whatchamacallit,117.95
3132,Tire Rig,177
3133,Aquarium Gear,176.95
3134,Swimming Gizmo,137
3135,Car Paraphernalia,138.99
3136,Bath Attachment,33
3137,Outdoors Whatchamacallit,77.99
3138,Gardening Tool,146.99
3139,Cooking Paraphernalia,30.99
3140,Home Improvement Instrument,65
3141,Cleaning Mechanism,11.99
3142,Storage Kit,192.95
3143,Computer Component,106.95
3144,Medicine Kit,161.95
3145,Beach Doodad,199.95
3146,Engine Apparatus,129
3147,Jewelry Instrument,184.99
3148,Kids Rig,168
3149,Hair Care Implement,158
3150,First Aid Gizmo,129
3151,Phone Machine,53.99
3152,Vitamin Thingamajig,100.95
3153,Book Component,44
3154,Fitness Attachment,130.95
3155,Swimming Doodad,55.99
3156,Truck Machine,13.95
3157,Truck Gadget,101.99
3158,Cleaning Supplies,30.95
3159,Book Supplies,168
3160,Engine Tool,181.99
3161,Dog Mechanism,172
3162,Storage Gizmo,38.99
3163,Camping Gear,185.99
3164,Game Equipment,84.99
3165,Mens Tool,20
3166,Furniture Machine,15.99
3167,Hair Care Accessory,47.99
3168,Game Instrument,167.99
3169,Furniture Instrument,119.99
3170,Computer Mechanism,41
3171,Nutrition Attachment,106
3172,Computer Equipment,41.99
3173,Dining Apparatus,14.95
3174,Party Gadget,177
3175,Kids Item,98
3176,Makeup Mechanism,177.99
3177,Kids Gizmo,154
3178,Gardening Equipment,51.99
3179,Womens Thingamajig,43.99
3180,Book Paraphernalia,45.99
3181,Kitchen Accessory,37.95
3182,Cleaning Equipment,118.99
3183,Biking Device,183
3184,Personal Paraphernalia,185.99
3185,Biking Paraphernalia,16
3186,Tire Component,143.99
3187,Bath Attachment,148.95
3188,Cat Doodad,192.99
3189,Storage Kit,163
3190,Biking Item,163.95
3191,Furniture Mechanism,47.99
3192,Bath Device,90.95
3193,Camera Item,130.99
3194,Outdoors Machine,157
3195,Storage Mechanism,166
3196,First Aid Accessory,131
3197,Aquarium Machine,51.99
3198,Nutrition Widget,12.99
3199,Book Apparatus,127.99
3200,Dining Apparatus,76
3201,Jewelry Device,37
3202,Game Instrument,73.95
3203,Storage Item,57.99
3204,Fitness Equipment,113
3205,First Aid Gear,196.95
3206,Computer Paraphernalia,67
3207,Makeup Accessory,197.99
3208,Aquarium Implement,180
3209,Movie Thingamajig,15
3210,Camping Whatchamacallit,23.95
3211,Game Attachment,17.95
3212,Hair Care Accessory,95.95
3213,Engine Attachment,183.95
3214,Movie Accessory,80.99
3215,Kids Paraphernalia,140.95
3216,Camping Implement,124
3217,Swimming Supplies,100
3218,Bath Machine,184
3219,Cooking Whatchamacallit,104.95
3220,Car Doodad,178.99
3221,Cat Kit,85.95
3222,Gardening Item,171.95
3223,Dog Supplies,167.95
3224,Toy Gadget,115.95
3225,Computer Apparatus,187.99
3226,First Aid Widget,86
3227,Technology Doodad,25.99
3228,Storage Instrument,16.99
3229,Vitamin Attachment,12.95
3230,Car Gizmo,47
3231,Aquarium Widget,104
3232,Gardening Accessory,135.95
3233,Cat Doodad,158.95
3234,Furniture Doodad,128.95
3235,Camping Kit,197
3236,Swimming Contraption,166.99
3237,Jewelry Kit,197.95
3238,Nutrition Contraption,14.95
3239,Game Supplies,25
3240,Skin Care Component,48.95
3241,Camera Component,109
3242,Game Mechanism,193
3243,Movie Component,24
3244,Phone Attachment,73
3245,Outdoors Instrument,167.95
3246,Book Accessory,156
3247,Car Machine,100
3248,Game Supplies,93
3249,Gardening Whatchamacallit,122.99
3250,Womens Instrument,175
3251,Technology Tool,176
3252,Game Apparatus,199.99
3253,Aquarium Implement,129.95
3254,Cooking Thingamajig,82.99
3255,Phone Gear,22.95
3256,Outdoors Component,32.99
3257,Car Apparatus,66
3258,Baby Widget,13
3259,Personal Rig,137.95
3260,Technology Instrument,187
3261,Toy Component,183.99
3262,Furniture Implement,30.95
3263,Beach Rig,177.95
3264,Home Improvement Accessory,44.95
3265,Baby Paraphernalia,193.99
3266,Camping Kit,127
3267,Bedding Widget,116.95
3268,Technology Paraphernalia,48.99
3269,Game Kit,179
3270,Makeup Component,158
3271,Kids Doodad,171.99
3272,Storage Tool,26.95
3273,Biking Attachment,128
3274,Car Kit,183.95
3275,Kitchen Component,126
3276,Hair Care Thingamajig,112.95
3277,Camera Gear,125.95
3278,Womens Gadget,68.99
3279,Storage Paraphernalia,99.99
3280,Womens Rig,38
3281,Bath Contraption,42
3282,Game Thingamajig,113
3283,Furniture Supplies,92
3284,Cooking Gizmo,136.95
3285,First Aid Tool,197.95
3286,Camera Kit,130.99
3287,Storage Tool,47.95
3288,Hair Care Instrument,159
3289,Furniture Thingamajig,94
3290,Dining Doodad,72
3291,Skin Care Widget,186.99
3292,Phone Gadget,99
3293,Phone Device,132
3294,Game Whatchamacallit,62
3295,Swimming Equipment,192.99
3296,Fitness Accessory,198
3297,Biking Accessory,35.99
3298,Dining Whatchamacallit,95
3299,Cat Widget,165.95
3300,Phone Instrument,196.99
3301,Beach Machine,62
3302,Party Thingamajig,175.99
3303,Game Machine,167.95
3304,Makeup Supplies,184.95
3305,Dog Device,82
3306,Jewelry Tool,88.95
3307,Kids Contraption,190.95
3308,Party Gear,114.95
3309,Storage Instrument,145.99
3310,Toy Machine,20
3311,Book Gear,42
3312,Movie Kit,67.99
3313,Hair Care Implement,106.99
3314,Technology Attachment,107.99
3315,Home Improvement Accessory,87.99
3316,Furniture Implement,158
3317,Biking Attachment,165.99
3318,Sports Supplies,60
3319,Phone Equipment,74
3320,Cooking Supplies,141.95
3321,Personal Paraphernalia,32.99
3322,Movie Implement,114
3323,Cooking Widget,68.99
3324,Party Instrument,32.95
3325,Home Improvement Widget,19.95
3326,Jewelry Rig,18.95
3327,Storage Component,113.95
3328,Sports Instrument,177.95
3329,Movie Item,142.99
3330,Vitamin Item,132.99
3331,Kids Apparatus,68.95
3332,Hair Care Mechanism,24.99
3333,Skin Care Widget,45.99
3334,Skin Care Gear,26
3335,Medicine Whatchamacallit,106
3336,Storage Instrument,132.99
3337,Toy Implement,129.99
3338,Medicine Component,40.99
3339,Beach Item,86
3340,Nutrition Apparatus,60.99
3341,Bedding Implement,47.99
3342,Gardening Device,125.95
3343,Truck Thingamajig,198.99
3344,Storage Item,132.95
3345,Bedding Mechanism,17.95
3346,Game Instrument,195
3347,Computer Item,192.99
3348,Personal Component,64
3349,Home Improvement Apparatus,188.95
3350,Kitchen Tool,110.99
3351,Aquarium Equipment,54.99
3352,Sports Thingamajig,56
3353,Nutrition Paraphernalia,97.95
3354,Mens Gizmo,10.95
3355,Camera Doodad,126.95
3356,Storage Paraphernalia,164.95
3357,Computer Accessory,160.95
3358,Swimming Accessory,124.99
3359,Skin Care Widget,72
3360,Car Whatchamacallit,185.99
3361,Baby Supplies,47.95
3362,Baby Whatchamacallit,26.95
3363,Fitness Mechanism,131
3364,Cleaning Item,114.95
3365,Biking Component,93.95
3366,Kids Accessory,168.95
3367,Cleaning Gear,111
3368,Cat Paraphernalia,37.95
3369,Mens Gear,141.95
3370,Bedding Device,188.95
3371,Outdoors Gadget,105
3372,Mens Gear,160
3373,Aquarium Tool,145.95
3374,Toy Implement,144
3375,Outdoors Device,198.99
3376,Phone Machine,97.99
3377,Car Contraption,47.95
3378,Movie Tool,99.99
3379,Beach Attachment,197.99
3380,Home Improvement Contraption,101
3381,Baby Implement,28.95
3382,Engine Doodad,72.95
3383,Camping Contraption,140.99
3384,Bath Thingamajig,34.95
3385,Outdoors Whatchamacallit,29.95
3386,Cat Mechanism,35
3387,Hair Care Tool,26.99
3388,Outdoors Paraphernalia,142.99
3389,Car Attachment,66.95
3390,Outdoors Doodad,99.99
3391,Phone Mechanism,135.99
3392,Movie Supplies,64.99
3393,Tire Tool,124.99
3394,Womens Thingamajig,107.95
3395,Skin Care Instrument,147.99
3396,Cleaning Contraption,155
3397,Camera Rig,119.95
3398,Technology Paraphernalia,161.95
3399,Hair Care Kit,43.99
3400,Sports Component,143.99
3401,Sports Accessory,168.95
3402,Camping Item,133.95
3403,Music Paraphernalia,13.95
3404,Cooking Implement,192.99
3405,Outdoors Component,100.95
3406,Dining Thingamajig,32.95
3407,Kitchen Equipment,111.95
3408,Aquarium Device,30
3409,Technology Doodad,108.99
3410,Camping Gizmo,73.99
3411,Kids Thingamajig,86.95
3412,Furniture Component,133.99
3413,Kitchen Kit,39.95
3414,Camping Attachment,31.99
3415,Dining Contraption,75.95
3416,Swimming Gadget,81.99
3417,Kitchen Gear,35.95
3418,First Aid Gizmo,73.95
3419,Skin Care Attachment,72.99
3420,Tire Equipment,27.99
3421,Nutrition Component,140
3422,Furniture Device,141.99
3423,Toy Widget,169.99
3424,Makeup Whatchamacallit,140
3425,Music Kit,29.99
3426,Dining Item,88.95
3427,Jewelry Accessory,187.95
3428,Baby Kit,197.99
3429,Baby Attachment,113.99
3430,Game Implement,194.95
3431,Home Improvement Device,196
3432,Dining Implement,103.95
3433,Fitness Device,142
3434,Book Kit,135
3435,Makeup Gizmo,23
3436,Phone Contraption,190.95
3437,Music Mechanism,152.95
3438,Computer Instrument,42.95
3439,Swimming Mechanism,163.99
3440,Furniture Whatchamacallit,51.99
3441,Medicine Gear,12
3442,Biking Doodad,78.95
3443,Jewelry Machine,90.99
3444,Furniture Gizmo,36.95
3445,Skin Care Kit,66
3446,Camping Doodad,156.99
3447,Skin Care Mechanism,172
3448,Makeup Doodad,184.99
3449,Skin Care Implement,64.99
3450,Kitchen Thingamajig,192
3451,Home Improvement Item,43
3452,Gardening Kit,117.95
3453,Makeup Contraption,126.99
3454,Gardening Instrument,130.95
3455,Baby Equipment,117.95
3456,Vitamin Gear,163
3457,Skin Care Widget,90.99
3458,Medicine Supplies,103.95
3459,Home Improvement Kit,161.99
3460,Camera Item,86
3461,Kitchen Item,71.95
3462,Engine Gadget,199.99
3463,Baby Item,122
3464,Tire Gadget,41
3465,Camping Doodad,83.95
3466,Technology Kit,157
3467,Personal Machine,35.95
3468,Cat Widget,119.95
3469,Personal Equipment,53
3470,Beach Contraption,61
3471,Camping Equipment,12.95
3472,Bath Kit,76.95
3473,Computer Thingamajig,91.99
3474,Technology Tool,91.95
3475,Dining Gadget,23.99
3476,Kitchen Item,87
3477,Dining Equipment,166
3478,Medicine Doodad,27
3479,Baby Kit,98.99
3480,Outdoors Device,40.95
3481,Car Thingamajig,145
3482,Computer Contraption,178
3483,Storage Paraphernalia,17.95
3484,Mens Attachment,144.95
3485,Womens Doodad,139.95
3486,Movie Machine,167.99
3487,Game Thingamajig,190.99
3488,Truck Implement,157
3489,Personal Component,53
3490,Womens Doodad,154
3491,Home Improvement Instrument,197.95
3492,Dog Tool,152.99
3493,Bedding Rig,21.95
3494,Outdoors Machine,77
3495,Technology Thingamajig,84.95
3496,First Aid Paraphernalia,140.95
3497,Tire Doodad,45.99
3498,Computer Doodad,24.95
3499,Cleaning Gizmo,54.95
3500,Biking Supplies,52
3501,Game Supplies,181.99
3502,Movie Machine,153
3503,Storage Gear,70
3504,Mens Machine,154.95
3505,Kids Widget,151.95
3506,Engine Mechanism,46.95
3507,Home Improvement Doodad,100.99
3508,Camera Device,18.95
3509,Outdoors Accessory,114.95
3510,Movie Gear,71
3511,Truck Apparatus,190
3512,Engine Whatchamacallit,171.99
3513,Computer Component,55.95
3514,First Aid Equipment,53.95
3515,Tire Rig,164.95
3516,Tire Implement,123.99
3517,Toy Implement,67.99
3518,Aquarium Contraption,53.95
3519,Toy Component,54.99
3520,Hair Care Attachment,82
3521,Fitness Component,139
3522,Cat Gadget,143.95
3523,Fitness Apparatus,90.95
3524,Computer Whatchamacallit,121.99
3525,Hair Care Kit,105.99
3526,Kids Apparatus,190.95
3527,Vitamin Gadget,190
3528,Furniture Instrument,189
3529,Storage Item,160.99
3530,Book Implement,192.99
3531,Book Mechanism,132
3532,Womens Gear,102.99
3533,Game Mechanism,161.99
3534,Book Kit,107.95
3535,Kitchen Gadget,41
3536,Vitamin Accessory,197
3537,Baby Item,75.99
3538,Makeup Machine,109.95
3539,Game Apparatus,28.95
3540,Engine Machine,181.99
3541,Party Kit,45.99
3542,Medicine Widget,17.95
3543,Toy Machine,121
3544,Jewelry Tool,115.99
3545,Sports Gadget,42.95
3546,Tire Accessory,186.99
3547,Biking Supplies,65.99
3548,Beach Device,67
3549,Cooking Rig,128
3550,Bath Rig,93
3551,Phone Component,187
3552,Vitamin Kit,20
3553,Bedding Gear,139
3554,Cat Kit,123
3555,Engine Device,162
3556,Party Gadget,111.95
3557,Sports Whatchamacallit,108
3558,Skin Care Item,102.99
3559,Makeup Machine,14.99
3560,Beach Gadget,10.95
3561,Dog Paraphernalia,137.99
3562,Hair Care Gadget,164
3563,Skin Care Equipment,60
3564,Cat Widget,120
3565,Toy Accessory,45.99
3566,Jewelry Equipment,84
3567,Aquarium Tool,190.95
3568,Makeup Machine,172.99
3569,Skin Care Item,33.99
3570,Movie Rig,66.95
3571,Gardening Whatchamacallit,20.95
3572,Technology Mechanism,182.95
3573,Bath Supplies,79
3574,Gardening Machine,59
3575,Furniture Paraphernalia,88.95
3576,Phone Item,182
3577,Hair Care Thingamajig,115.99
3578,Womens Apparatus,67.99
3579,Technology Supplies,11.99
3580,Home Improvement Instrument,153.99
3581,Sports Implement,141.99
3582,Gardening Machine,47
3583,Cat Component,114.99
3584,Dining Widget,146.99
3585,Vitamin Kit,33
3586,Bedding Gear,79
3587,Home Improvement Device,140.95
3588,Beach Kit,177.99
3589,Beach Rig,128.95
3590,Cleaning Instrument,187.99
3591,Toy Attachment,39.95
3592,Engine Tool,184.95
3593,Cooking Apparatus,166.95
3594,Aquarium Doodad,17
3595,Womens Thingamajig,153
3596,Personal Widget,154
3597,Kitchen Kit,26.99
3598,Cat Gadget,22.95
3599,Cooking Implement,43.95
3600,Fitness Machine,75.95
3601,Biking Widget,18.95
3602,Car Tool,15.95
3603,Sports Whatchamacallit,23.95
3604,Truck Mechanism,184
3605,Cleaning Machine,100.95
3606,Swimming Implement,76.95
3607,Womens Doodad,22.99
3608,Gardening Rig,144.99
3609,Furniture Instrument,150.99
3610,Movie Widget,84
3611,Medicine Instrument,108.95
3612,Computer Machine,160
3613,Hair Care Gizmo,73
3614,Biking Supplies,40
3615,Kitchen Contraption,171.99
3616,Personal Rig,10
3617,Cleaning Doodad,19.99
3618,Storage Mechanism,22.99
3619,Home Improvement Machine,18
3620,Movie Item,186.99
3621,Hair Care Item,126.99
3622,Fitness Contraption,84
3623,First Aid Supplies,176.95
3624,Beach Device,183
3625,Party Gizmo,189
3626,Furniture Implement,104.95
3627,Bedding Item,135.99
3628,Phone Component,50
3629,Kids Widget,156
3630,Music Kit,161
3631,First Aid Paraphernalia,193.95
3632,Baby Item,16.95
3633,Vitamin Component,25
3634,Car Gear,67
3635,Nutrition Contraption,60.99
3636,Dog Instrument,71.99
3637,Movie Equipment,105
3638,Swimming Mechanism,41.99
3639,Truck Thingamajig,158
3640,Camera Gear,190
3641,Hair Care Whatchamacallit,58
3642,Kitchen Thingamajig,42.99
3643,Gardening Instrument,109.99
3644,Cooking Doodad,29.99
3645,Engine Supplies,118
3646,Technology Whatchamacallit,74
3647,Mens Whatchamacallit,124
3648,Biking Supplies,88.95
3649,Skin Care Component,82
3650,Tire Supplies,144.95
3651,Bedding Apparatus,16
3652,Camping Kit,194.95
3653,Book Equipment,90.95
3654,Aquarium Apparatus,163.95
3655,Dining Doodad,161
3656,Dining Paraphernalia,38.99
3657,Fitness Mechanism,93.99
3658,Game Tool,184
3659,Furniture Tool,86.95
3660,Makeup Accessory,11.95
3661,Baby Gizmo,40.99
3662,Kitchen Gadget,86.99
3663,Jewelry Component,133
3664,Technology Gizmo,146.99
3665,Mens Implement,85
3666,Truck Component,110.99
3667,Baby Gadget,65
3668,Camping Machine,75.95
3669,Movie Mechanism,105.99
3670,Baby Paraphernalia,105.99
3671,Womens Kit,142.95
3672,Baby Attachment,40.95
3673,Cat Apparatus,79.95
3674,Furniture Whatchamacallit,177.95
3675,Home Improvement Equipment,78.95
3676,Kitchen Whatchamacallit,195
3677,Skin Care Equipment,41
3678,Tire Component,189
3679,Sports Paraphernalia,161.99
3680,Bedding Component,126
3681,Movie Machine,167.95
3682,Bath Kit,138.99
3683,Music Apparatus,95.95
3684,Medicine Accessory,152
3685,Jewelry Widget,52.95
3686,Storage Attachment,65.99
3687,Mens Item,106.99
3688,Computer Whatchamacallit,87.95
3689,Toy Attachment,16.95
3690,Phone Device,199.95
3691,Swimming Kit,79.99
3692,Personal Attachment,18.99
3693,Camera Machine,52.95
3694,Bedding Gadget,119.95
3695,Phone Component,63
3696,Hair Care Rig,127
3697,Party Paraphernalia,40
3698,Technology Mechanism,106.99
3699,Makeup Gadget,91.95
3700,Book Implement,193.99
3701,Bedding Widget,154
3702,Vitamin Attachment,112.95
3703,Furniture Doodad,42.99
3704,Camera Component,108.95
3705,Skin Care Equipment,165.95
3706,Sports Gear,41.99
3707,Mens Tool,162.95
3708,Cat Equipment,173.99
3709,Nutrition Gadget,140.95
3710,Womens Device,102.95
3711,Outdoors Gadget,145.95
3712,Engine Equipment,191.95
3713,Tire Gizmo,43
3714,Vitamin Rig,122.95
3715,Baby Gear,77
3716,Furniture Item,122.99
3717,Storage Apparatus,132.99
3718,Nutrition Tool,120.99
3719,Home Improvement Rig,151
3720,Engine Kit,74
3721,Nutrition Machine,77
3722,Skin Care Rig,131.95
3723,Truck Tool,177.99
3724,Makeup Device,144.95
3725,Jewelry Accessory,153
3726,Party Tool,22
3727,Hair Care Component,46
3728,Cleaning Instrument,184
3729,Storage Item,181.99
3730,Personal Gizmo,50.95
3731,Cleaning Widget,107.99
3732,Mens Instrument,182
3733,Truck Rig,12.99
3734,Personal Equipment,117
3735,Fitness Kit,158.99
3736,Furniture Whatchamacallit,44.99
